gene_symbol	dataset	dataset_key	engine	se_variant	alpha_name	alpha	alpha_definition	target_power	tested_in_dataset	n_biological_units	pseudoreplicated	group_confounded_with_biobank	dataset_caveat	external_reference_abs_log2fc	external_reference_dataset	post_freeze_exploratory	observed_log2fc	observed_abs_log2fc	se	df_total	dispersion_proxy	observed_p_value	observed_fdr	mde80	observed_abs_log2fc_below_mde80	mde80_exceeds_external_reference_effect	power_interpretation	not_tested_reason
PET117	GSE240112	gse240112	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.0587411607946384	GSE118713	True	-0.246376118564829	0.246376118564829	0.317921095622409	9.15640310708837	4.10982394029195	0.428767437017977	0.570163539426128	1.5435558705093717	1.0	1.0	null_uninformative_observed_effect_below_mde80	
PET117	GSE240112	gse240112	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.0587411607946384	GSE118713	True	-0.246376118564829	0.246376118564829	0.317921095622409	9.15640310708837	4.10982394029195	0.428767437017977	0.570163539426128	0.9991538383780881	1.0	1.0	null_uninformative_observed_effect_below_mde80	
PET117	GSE240112	gse240112	edgeR_glmQLF	wald	observed_bh_threshold	0.0144284705853847	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.0587411607946384	GSE118713	True	-0.246376118564829	0.246376118564829	0.317921095622409	9.15640310708837	4.10982394029195	0.428767437017977	0.570163539426128	1.2561000163992404	1.0	1.0	null_uninformative_observed_effect_below_mde80	
SUPT4H1	GSE111151	gse111151	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	1.00349742270902	GSE240112	True	0.0183645827810597	0.0183645827810597	0.205216961388703	11.3297319955289	5.75078343163833	0.916047683397903	0.977955507540752	0.9421102951634821	1.0	0.0	null_uninformative_observed_effect_below_mde80	
SUPT4H1	GSE111151	gse111151	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	1.00349742270902	GSE240112	True	0.0183645827810597	0.0183645827810597	0.205216961388703	11.3297319955289	5.75078343163833	0.916047683397903	0.977955507540752	0.6298811565656618	1.0	0.0	null_uninformative_observed_effect_below_mde80	
SUPT4H1	GSE111151	gse111151	edgeR_glmQLF	wald	observed_bh_threshold	7.52279464143052e-05	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	1.00349742270902	GSE240112	True	0.0183645827810597	0.0183645827810597	0.205216961388703	11.3297319955289	5.75078343163833	0.916047683397903	0.977955507540752	1.4865383616861965	1.0	1.0	null_uninformative_observed_effect_below_mde80	
SUPT4H1	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	1.00349742270902	GSE240112	True	0.037335300465398	0.037335300465398	0.163742605222295	10.2816586136819	7.20668597791788	0.824107519679636	0.893464168113868	0.7697534222245476	1.0	0.0	null_uninformative_observed_effect_below_mde80	
SUPT4H1	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	1.00349742270902	GSE240112	True	0.037335300465398	0.037335300465398	0.163742605222295	10.2816586136819	7.20668597791788	0.824107519679636	0.893464168113868	0.5076627215358159	1.0	0.0	null_uninformative_observed_effect_below_mde80	
SUPT4H1	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	observed_bh_threshold	0.01512778116206	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	1.00349742270902	GSE240112	True	0.037335300465398	0.037335300465398	0.163742605222295	10.2816586136819	7.20668597791788	0.824107519679636	0.893464168113868	0.6279886836430844	1.0	0.0	null_uninformative_observed_effect_below_mde80	
SUPT4H1	GSE240112	gse240112	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.037335300465398	GSE118713	True	1.00349742270902	1.00349742270902	0.399175024532133	9.15907013371663	7.04448167574446	0.0261281073826727	0.0765239610374908	1.937887620723461	1.0	1.0	null_uninformative_observed_effect_below_mde80	
SUPT4H1	GSE240112	gse240112	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.037335300465398	GSE118713	True	1.00349742270902	1.00349742270902	0.399175024532133	9.15907013371663	7.04448167574446	0.0261281073826727	0.0765239610374908	1.2544707295251487	1.0	1.0	null_uninformative_observed_effect_below_mde80	
SUPT4H1	GSE240112	gse240112	edgeR_glmQLF	wald	observed_bh_threshold	0.0144284705853847	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.037335300465398	GSE118713	True	1.00349742270902	1.00349742270902	0.399175024532133	9.15907013371663	7.04448167574446	0.0261281073826727	0.0765239610374908	1.577038757698878	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TADA2B	GSE111151	gse111151	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.427658434315663	GSE240112	True	0.0560617398417958	0.0560617398417958	0.191009009903784	11.3296731555255	3.54502988282996	0.728647978515586	0.922008042963833	0.8768854616651908	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TADA2B	GSE111151	gse111151	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.427658434315663	GSE240112	True	0.0560617398417958	0.0560617398417958	0.191009009903784	11.3296731555255	3.54502988282996	0.728647978515586	0.922008042963833	0.5862723844786282	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TADA2B	GSE111151	gse111151	edgeR_glmQLF	wald	observed_bh_threshold	7.52279464143052e-05	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.427658434315663	GSE240112	True	0.0560617398417958	0.0560617398417958	0.191009009903784	11.3296731555255	3.54502988282996	0.728647978515586	0.922008042963833	1.383623071404223	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TADA2B	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.427658434315663	GSE240112	True	0.0065434913994528	0.0065434913994528	0.16755091202543	10.2816586136819	3.29700170890929	0.969595475342978	0.984583852830181	0.7876562593671137	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TADA2B	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.427658434315663	GSE240112	True	0.0065434913994528	0.0065434913994528	0.16755091202543	10.2816586136819	3.29700170890929	0.969595475342978	0.984583852830181	0.5194698831080786	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TADA2B	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	observed_bh_threshold	0.01512778116206	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.427658434315663	GSE240112	True	0.0065434913994528	0.0065434913994528	0.16755091202543	10.2816586136819	3.29700170890929	0.969595475342978	0.984583852830181	0.6425943726948334	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TADA2B	GSE240112	gse240112	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.0560617398417958	GSE111151	True	0.427658434315663	0.427658434315663	0.36558076422798	9.15350998510419	3.32481915523362	0.241695471048395	0.380115251679473	1.7751185155186124	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TADA2B	GSE240112	gse240112	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.0560617398417958	GSE111151	True	0.427658434315663	0.427658434315663	0.36558076422798	9.15350998510419	3.32481915523362	0.241695471048395	0.380115251679473	1.1489828553636725	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TADA2B	GSE240112	gse240112	edgeR_glmQLF	wald	observed_bh_threshold	0.0144284705853847	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.0560617398417958	GSE111151	True	0.427658434315663	0.427658434315663	0.36558076422798	9.15350998510419	3.32481915523362	0.241695471048395	0.380115251679473	1.4444958276863278	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TLK2	GSE111151	gse111151	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.151752544851276	GSE118713	True	0.0727893622757189	0.0727893622757189	0.138267632350196	11.3297321603661	6.20229559154226	0.529634514645246	0.839733945674166	0.6347592255876077	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TLK2	GSE111151	gse111151	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.151752544851276	GSE118713	True	0.0727893622757189	0.0727893622757189	0.138267632350196	11.3297321603661	6.20229559154226	0.529634514645246	0.839733945674166	0.4243907300198003	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TLK2	GSE111151	gse111151	edgeR_glmQLF	wald	observed_bh_threshold	7.52279464143052e-05	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.151752544851276	GSE118713	True	0.0727893622757189	0.0727893622757189	0.138267632350196	11.3297321603661	6.20229559154226	0.529634514645246	0.839733945674166	1.0015748057766725	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TLK2	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.0727893622757189	GSE111151	True	-0.151752544851276	0.151752544851276	0.237848250024405	10.2816586136819	5.5822729807007	0.537409278417347	0.674943903042665	1.1181238027181353	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TLK2	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.0727893622757189	GSE111151	True	-0.151752544851276	0.151752544851276	0.237848250024405	10.2816586136819	5.5822729807007	0.537409278417347	0.674943903042665	0.7374176668787507	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TLK2	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	observed_bh_threshold	0.01512778116206	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.0727893622757189	GSE111151	True	-0.151752544851276	0.151752544851276	0.237848250024405	10.2816586136819	5.5822729807007	0.537409278417347	0.674943903042665	0.9122000302887879	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TLK2	GSE240112	gse240112	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.151752544851276	GSE118713	True	0.0570763695102118	0.0570763695102118	0.257081095960435	9.15906259909623	6.87227400541716	0.819071205238469	0.882577720157556	1.24806003672921	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TLK2	GSE240112	gse240112	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.151752544851276	GSE118713	True	0.0570763695102118	0.0570763695102118	0.257081095960435	9.15906259909623	6.87227400541716	0.819071205238469	0.882577720157556	0.807918139669865	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TLK2	GSE240112	gse240112	edgeR_glmQLF	wald	observed_bh_threshold	0.0144284705853847	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.151752544851276	GSE118713	True	0.0570763695102118	0.0570763695102118	0.257081095960435	9.15906259909623	6.87227400541716	0.819071205238469	0.882577720157556	1.015662041678577	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TSR3	GSE111151	gse111151	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.467160834528706	GSE118713	True	0.0940236720029586	0.0940236720029586	0.227645899725456	11.3296243280817	3.59358117159085	0.631744768066856	0.883155989074822	1.045079381883559	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TSR3	GSE111151	gse111151	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.467160834528706	GSE118713	True	0.0940236720029586	0.0940236720029586	0.227645899725456	11.3296243280817	3.59358117159085	0.631744768066856	0.883155989074822	0.6987239024376541	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TSR3	GSE111151	gse111151	edgeR_glmQLF	wald	observed_bh_threshold	7.52279464143052e-05	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.467160834528706	GSE118713	True	0.0940236720029586	0.0940236720029586	0.227645899725456	11.3296243280817	3.59358117159085	0.631744768066856	0.883155989074822	1.6490152225757135	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TSR3	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.426897318866676	GSE240112	True	-0.467160834528706	0.467160834528706	0.250529730592682	10.2816586136819	5.78524107102786	0.0909922469544311	0.19102192420909	1.177739399117425	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TSR3	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.426897318866676	GSE240112	True	-0.467160834528706	0.467160834528706	0.250529730592682	10.2816586136819	5.78524107102786	0.0909922469544311	0.19102192420909	0.7767349534801934	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TSR3	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	observed_bh_threshold	0.01512778116206	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.426897318866676	GSE240112	True	-0.467160834528706	0.467160834528706	0.250529730592682	10.2816586136819	5.78524107102786	0.0909922469544311	0.19102192420909	0.9608362803260958	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TSR3	GSE240112	gse240112	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.467160834528706	GSE118713	True	-0.426897318866676	0.426897318866676	0.361944404096437	9.15891315969062	6.18537320761142	0.240833055309526	0.379225116913949	1.7571519436923466	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TSR3	GSE240112	gse240112	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.467160834528706	GSE118713	True	-0.426897318866676	0.426897318866676	0.361944404096437	9.15891315969062	6.18537320761142	0.240833055309526	0.379225116913949	1.1374700503463544	1.0	1.0	null_uninformative_observed_effect_below_mde80	
TSR3	GSE240112	gse240112	edgeR_glmQLF	wald	observed_bh_threshold	0.0144284705853847	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.467160834528706	GSE118713	True	-0.426897318866676	0.426897318866676	0.361944404096437	9.15891315969062	6.18537320761142	0.240833055309526	0.379225116913949	1.4299550794496958	1.0	1.0	null_uninformative_observed_effect_below_mde80	
USP17L29	GSE111151	gse111151	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	False	4	False	False	4 cell lines, each resistant subline compared within its own cell line			True											not_tested	present before filtering; removed by filterByExpr / expression filter
USP17L29	GSE111151	gse111151	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	False	4	False	False	4 cell lines, each resistant subline compared within its own cell line			True											not_tested	present before filtering; removed by filterByExpr / expression filter
USP17L29	GSE111151	gse111151	edgeR_glmQLF	wald	observed_bh_threshold	7.52279464143052e-05	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	False	4	False	False	4 cell lines, each resistant subline compared within its own cell line			True											not_tested	present before filtering; removed by filterByExpr / expression filter
USP17L29	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	False	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor			True											not_tested	present before filtering; removed by filterByExpr / expression filter
USP17L29	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	False	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor			True											not_tested	present before filtering; removed by filterByExpr / expression filter
USP17L29	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	observed_bh_threshold	0.01512778116206	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	False	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor			True											not_tested	present before filtering; removed by filterByExpr / expression filter
USP17L29	GSE240112	gse240112	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	False	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone			True											not_tested	not present in this dataset's gene annotation at all; never measured
USP17L29	GSE240112	gse240112	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	False	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone			True											not_tested	not present in this dataset's gene annotation at all; never measured
USP17L29	GSE240112	gse240112	edgeR_glmQLF	wald	observed_bh_threshold	0.0144284705853847	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	False	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone			True											not_tested	not present in this dataset's gene annotation at all; never measured
USP34	GSE111151	gse111151	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.590437436807219	GSE118713	True	0.161522475648414	0.161522475648414	0.150721340330849	11.3297330738106	7.89646732238949	0.213154321288622	0.632236473760328	0.6919317114597068	1.0	1.0	null_uninformative_observed_effect_below_mde80	
USP34	GSE111151	gse111151	edgeR_glmQLF	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.590437436807219	GSE118713	True	0.161522475648414	0.161522475648414	0.150721340330849	11.3297330738106	7.89646732238949	0.213154321288622	0.632236473760328	0.4626154224245467	1.0	0.0	null_uninformative_observed_effect_below_mde80	
USP34	GSE111151	gse111151	edgeR_glmQLF	wald	observed_bh_threshold	7.52279464143052e-05	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	4	False	False	4 cell lines, each resistant subline compared within its own cell line	0.590437436807219	GSE118713	True	0.161522475648414	0.161522475648414	0.150721340330849	11.3297330738106	7.89646732238949	0.213154321288622	0.632236473760328	1.0917861889318456	1.0	1.0	null_uninformative_observed_effect_below_mde80	
USP34	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.400106644327525	GSE240112	True	0.590437436807219	0.590437436807219	0.134276684959997	10.2816586136819	5.49617906825271	0.0012547294526722	0.0073136129571408	0.6312342327313344	1.0	1.0	null_uninformative_observed_effect_below_mde80	
USP34	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	nominal_0.05	0.05	fixed nominal alpha = 0.05, per-gene type-I error	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.400106644327525	GSE240112	True	0.590437436807219	0.590437436807219	0.134276684959997	10.2816586136819	5.49617906825271	0.0012547294526722	0.0073136129571408	0.4163074554301635	0.0	1.0	sensitive_to_observed_magnitude_but_not_to_external_benchmark	
USP34	GSE118713	gse118713	limma_eBayes_log2TPM1	wald	observed_bh_threshold	0.01512778116206	largest nominal p-value that attained BH FDR <= 0.05 in this dataset; DESCRIPTIVE ONLY -- outcome-dependent, not a prospective design alpha, and not equivalent to FDR control	0.8	True	1	True	False	3 replicates per arm of a single MCF7/TAMR lineage; replicates are not independent biological units, so this dataset's p-values and SEs are anticonservative by an unidentifiable factor	0.400106644327525	GSE240112	True	0.590437436807219	0.590437436807219	0.134276684959997	10.2816586136819	5.49617906825271	0.0012547294526722	0.0073136129571408	0.514980438451158	0.0	1.0	sensitive_to_observed_magnitude_but_not_to_external_benchmark	
USP34	GSE240112	gse240112	edgeR_glmQLF	wald	bonferroni_13	0.0038461538461538464	Bonferroni across the 13-candidate family, 0.05/13	0.8	True	6	False	True	group is perfectly confounded with biobank at n = 3 vs 3; no weighting scheme separates recurrence from biobank, so this dataset's effect is not attributable to recurrence alone	0.590437436807219	GSE118713	True	0.400106644327525	0.400106644327525	0.245995713537254	9.15906781598865	7.05177828152781	0.118318499553175	0.22750138874853	1.1942432635913771	1.0	1.0	null_uninformative_observed_effect_below_mde80	
