gene	n_datasets_testable	n_datasets_fdr05	median_evidence_percentile	equal_dataset_mean_percentile	rank
DENND2A	3	0	0.6273403158408857	0.6612352862215364	8333
GOLGA6L10	4	0	0.6273309784029877	0.6330501676865048	8334
SLC41A3	4	0	0.6273173150653117	0.5918446973517651	8335
AC093323.3	2	0	0.627289833838728	0.627289833838728	8336
RNY3	2	0	0.627010708215683	0.627010708215683	8337
ZNFX1	4	0	0.6269659928258378	0.6078005295237512	8338
DDX52	4	0	0.626810567826197	0.6059008332003021	8339
COL17A1	2	0	0.6267781204191807	0.6267781204191807	8340
CTD-2630F21.1	2	0	0.6266715113457266	0.6266715113457266	8341
DAPK1	3	0	0.6265846359637547	0.6980399343464475	8342
PTGS2	2	0	0.6265151226821566	0.6265151226821566	8343
AC010595.1	2	0	0.6265041191960528	0.6265041191960528	8344
VIPAS39	4	0	0.6264111170055475	0.6351123111750283	8345
RECQL	4	0	0.6263569050025597	0.5788575200587724	8346
TLCD1	4	0	0.6263205440580183	0.5139164814343332	8347
ZNF529	4	0	0.6262953380626173	0.5108259174182436	8348
AL035681.1	2	0	0.6262525728738773	0.6262525728738773	8349
TOMM40L	4	0	0.6262063556768331	0.5615755028508823	8350
AC013731.1	2	0	0.6261802169263809	0.6261802169263809	8351
MED28	4	0	0.6260880566724498	0.63853731401551	8352
PPP1R3F	4	0	0.625842980257878	0.6027420599154362	8353
USP5	4	0	0.6257859534911783	0.5505621881609287	8354
TNKS1BP1	4	0	0.6257221472189027	0.5950304997455922	8355
TIPARP-AS1	4	0	0.6256628820246541	0.5196818045113708	8356
UCK1	4	0	0.6255886069890582	0.49464345500526086	8357
YTHDC2	4	0	0.6255808819430524	0.5886371233438118	8358
AC114811.2	2	0	0.6255801810264552	0.6255801810264552	8359
LRRC37A2	4	0	0.6255672186256774	0.5034090797413538	8360
TNFRSF10B	4	0	0.6254129772601502	0.6532885335269034	8361
AC005786.7	2	0	0.6253522798986538	0.6253522798986538	8362
UBE3C	4	0	0.6252168659577544	0.5717024748430563	8363
ZMYM2	4	0	0.6251553251680007	0.6153029039545413	8364
AAGAB	4	0	0.6251316895493976	0.5735326267656539	8365
DPYSL3	2	0	0.6250351307300017	0.6250351307300017	8366
TMEM206	3	0	0.6250287078635344	0.49446773086808166	8367
MEF2D	4	0	0.6249476231010513	0.5749457576693238	8368
GUSBP3	2	0	0.6247682067526985	0.6247682067526985	8369
AP000253.1	3	0	0.6246811743637054	0.6101398646615007	8370
CCL17	2	0	0.6245854945552041	0.6245854945552041	8371
RP11-347D21.1	2	0	0.6241665261041593	0.6241665261041593	8372
ARRDC3-AS1	3	0	0.6240299560427633	0.5911105117006074	8373
RP11-226L15.5	2	0	0.6239867926711844	0.6239867926711844	8374
UBE2R2-AS1	2	0	0.6239564493011144	0.6239564493011144	8375
TMEM106C	4	0	0.6239491250010287	0.618399956827446	8376
RAP1A	4	0	0.6238487039684817	0.611576356548952	8377
IRAK4	4	0	0.6238042207420809	0.5506805648752842	8378
RP4-669K10.8	2	0	0.6238019649503921	0.6238019649503921	8379
RP11-522I20.3	2	0	0.623659797635373	0.623659797635373	8380
NUDT5	4	0	0.623658649496942	0.6303321119555231	8381
ATP5F1A	2	0	0.6234887371706969	0.6234887371706969	8382
GPR146	3	0	0.6234178668244879	0.6149991751116021	8383
GAPDHP1	2	0	0.623325557642352	0.623325557642352	8384
NDST2	4	0	0.6231593449740015	0.5571444041059	8385
CTNNBIP1	4	0	0.6231525632752569	0.6415228924675725	8386
IPP	4	0	0.6228691627049336	0.6481813339803555	8387
GLIPR1L1	2	0	0.6228565989122665	0.6228565989122665	8388
MYADM	4	0	0.6228457948565298	0.6027904577951342	8389
LINC01278	3	0	0.6228360557877028	0.4495758444879938	8390
ZFP92	2	0	0.6227560298859769	0.6227560298859769	8391
Z84485.1	2	0	0.6226307004903768	0.6226307004903768	8392
AP002449.1	2	0	0.6225873939530677	0.6225873939530677	8393
ATP6V1G1	4	0	0.6225778298685327	0.5679437056448873	8394
LINC01578	2	0	0.6225611316033217	0.6225611316033217	8395
DNAAF5	3	0	0.6224009488158333	0.5440851746563399	8396
RP11-156P1.3	2	0	0.6223382188574625	0.6223382188574625	8397
PIP	2	0	0.6221560484024341	0.6221560484024341	8398
AC092287.1	2	0	0.6220039319801458	0.6220039319801458	8399
AC093525.7	2	0	0.6217574677680785	0.6217574677680785	8400
ABHD15	4	0	0.6217449754076219	0.6826092912796203	8401
C9orf173-AS1	2	0	0.6216807115715342	0.6216807115715342	8402
RP11-326I11.3	2	0	0.6216783365063902	0.6216783365063902	8403
H3F3C	2	0	0.6216537352240726	0.6216537352240726	8404
LONRF1	4	0	0.6216481471842007	0.6002712425018024	8405
PCDH18	2	0	0.6216410868848311	0.6216410868848311	8406
COLEC12	3	0	0.6212890552611097	0.6435719635433023	8407
ZNF24	4	0	0.621251914373637	0.6684067330010914	8408
RAB9B	3	0	0.6209366690182884	0.5770390870103567	8409
HMGA1	4	0	0.620864410822031	0.5094482333180895	8410
DSEL	2	0	0.6208164682760399	0.6208164682760399	8411
PCF11-AS1	2	0	0.6208068616270528	0.6208068616270528	8412
ABCC9	2	0	0.6207282556179607	0.6207282556179607	8413
FAM69B	2	0	0.6206005237536983	0.6206005237536983	8414
AGPAT4	3	0	0.6205025234709937	0.6850837901747857	8415
SNU13	3	0	0.6204736666543123	0.5474677741555958	8416
RBM3	4	0	0.6203753789186424	0.5924303327454633	8417
MAN1B1-DT	2	0	0.6202810526907183	0.6202810526907183	8418
FRMD5	3	0	0.6202311825039344	0.6128390765341113	8419
CASP1	2	0	0.6201769938576353	0.6201769938576353	8420
RP11-54O7.3	2	0	0.6201451991789637	0.6201451991789637	8421
PRAG1	2	0	0.620123163180786	0.620123163180786	8422
AC005076.5	2	0	0.6199710806823748	0.6199710806823748	8423
AACS	4	0	0.6198059779084293	0.5625603136808778	8424
AC008703.1	3	0	0.6197427687632279	0.7060429985556594	8425
TMEM220-AS1	2	0	0.6197317685693817	0.6197317685693817	8426
SLC14A2	2	0	0.6196661092328323	0.6196661092328323	8427
SLC35E4	4	0	0.619545225065523	0.5311888264368769	8428
PLEKHM2	4	0	0.6193450072562148	0.6495610088895949	8429
KLHL31	3	0	0.619287646862607	0.6130131014691557	8430
CTD-2033C11.1	2	0	0.6191887639752539	0.6191887639752539	8431
EDC4	4	0	0.6191868420993509	0.5587386970456917	8432
FAM206A	3	0	0.6191156462585035	0.5855262833084192	8433
BRWD1-AS1	2	0	0.6190990608175202	0.6190990608175202	8434
ZFHX4	2	0	0.6190971280913368	0.6190971280913368	8435
ATP5MC3	2	0	0.6190735830444878	0.6190735830444878	8436
TRIM11	4	0	0.6190677387005836	0.6507233786707067	8437
MADCAM1	2	0	0.6189964335899167	0.6189964335899167	8438
XRCC2	4	0	0.6189147729808353	0.6098081686723	8439
P3H4	3	0	0.6189059131789496	0.60307350438772	8440
HOTAIR	4	0	0.6186691759196244	0.4726386755361246	8441
TALDO1	4	0	0.618304573036682	0.5771280215307116	8442
ZNF793	4	0	0.6182859953182203	0.5333772289396593	8443
FCGBP	3	0	0.6182775275411081	0.5550885702180818	8444
DLST	4	0	0.6182321803741848	0.6054550747633288	8445
SCARNA9	2	0	0.6182075948128779	0.6182075948128779	8446
CTB-58E17.3	2	0	0.6180810608220901	0.6180810608220901	8447
CH507-154B10.2	2	0	0.618002998834907	0.618002998834907	8448
ZBED3	4	0	0.6179866259798428	0.5523496439074891	8449
TOB2	4	0	0.6179253768040021	0.6016256396773751	8450
MYLPF	2	0	0.6178743345284554	0.6178743345284554	8451
ARHGAP35	4	0	0.6178378642063439	0.5884426004341492	8452
AC147067.1	2	0	0.6178012439088908	0.6178012439088908	8453
ZNF236-DT	2	0	0.6177950260946855	0.6177950260946855	8454
RAD51AP2	2	0	0.6177610712898842	0.6177610712898842	8455
PCDHGB6	3	0	0.6176470588235294	0.5806304007868471	8456
MIB2	4	0	0.6175416391126953	0.5849492054802291	8457
TLE3	4	0	0.6175336695260755	0.5819222641387065	8458
FCHSD2	4	0	0.6175060848873094	0.598605814950675	8459
ZNF417	4	0	0.6173741974589012	0.5285201823279617	8460
RP11-517C16.2	2	0	0.617294578926415	0.617294578926415	8461
HOXC11	4	0	0.6172491951140906	0.6108301491231469	8462
ALDH1B1	4	0	0.6171697336992206	0.5246133885581342	8463
OPN1SW	2	0	0.6171548923798126	0.6171548923798126	8464
AC022144.1	2	0	0.6170695169333137	0.6170695169333137	8465
AL353759.1	2	0	0.617024408171473	0.617024408171473	8466
REPS2	4	0	0.6169203876650916	0.6001863216465233	8467
CENPL	4	0	0.6168901232336083	0.4952347129360427	8468
MTA1	4	0	0.616702336005765	0.6476497247604559	8469
RP11-742B18.1	2	0	0.6166567793864516	0.6166567793864516	8470
CCBL1	2	0	0.616408088382679	0.616408088382679	8471
GPC5	2	0	0.616257199393103	0.616257199393103	8472
ZFP2	3	0	0.6161610679980463	0.46262447714213323	8473
FAM89B	4	0	0.6160763948494685	0.5772244058521946	8474
EHD1	4	0	0.6160243357607398	0.5093419087790416	8475
NOL3	4	0	0.6159750511110611	0.5728863569065981	8476
AC022167.3	2	0	0.6158901358678718	0.6158901358678718	8477
AARSD1	4	0	0.6158780778547457	0.6213968060081126	8478
LINC00167	3	0	0.6158122984543534	0.5586335240246886	8479
MTAP	3	0	0.6157269224507516	0.5378006449592051	8480
HOXB13	2	0	0.6156861577031465	0.6156861577031465	8481
C8orf86	2	0	0.6155614065727615	0.6155614065727615	8482
PGAM2	2	0	0.6155377756490102	0.6155377756490102	8483
ERP29	4	0	0.6155052459440468	0.5452111651873096	8484
CTB-31O20.2	2	0	0.6154476985190133	0.6154476985190133	8485
CH17-140K24.5	2	0	0.615393530897404	0.615393530897404	8486
SH3BGRL3	4	0	0.6151337278207818	0.5081521212646517	8487
PCDHGB2	2	0	0.615119551248838	0.615119551248838	8488
AL139089.1	2	0	0.6149206269584004	0.6149206269584004	8489
TRRAP	4	0	0.6147195856173365	0.5714291995813657	8490
CHAC2	4	0	0.6146940077545078	0.5020559356746735	8491
STEAP4	2	0	0.6146903993158214	0.6146903993158214	8492
FAM162A	4	0	0.6146447685276966	0.64395161981056	8493
AP001462.6	2	0	0.614563843995031	0.614563843995031	8494
LRRK1	3	0	0.614543567695786	0.5301705733439562	8495
MARS2	4	0	0.6143701110405988	0.5824219843783098	8496
AL136131.3	2	0	0.6143389966585264	0.6143389966585264	8497
NTN1	4	0	0.614257289935022	0.5410699480563823	8498
RGPD1	2	0	0.6142457516715593	0.6142457516715593	8499
COPS6	4	0	0.6142081414093143	0.6571740853307217	8500
DEPTOR	4	0	0.6141078926948522	0.576440714876879	8501
RAB7B	2	0	0.6141046239732187	0.6141046239732187	8502
IGBP1	4	0	0.6140669457526142	0.6020179474483337	8503
AC124798.1	2	0	0.6140485616398965	0.6140485616398965	8504
KLHDC2	4	0	0.614014029254411	0.6060226055935872	8505
NAALAD2	2	0	0.6139608899736302	0.6139608899736302	8506
CLIC5	2	0	0.6138995931561844	0.6138995931561844	8507
AC093635.1	2	0	0.6137900430911423	0.6137900430911423	8508
BTD	4	0	0.6137230158791688	0.5340591613272789	8509
CTC-479C5.12	2	0	0.6136487732485976	0.6136487732485976	8510
PAXBP1-AS1	3	0	0.6136056454110904	0.6104494543445906	8511
RXYLT1	2	0	0.6133823461147534	0.6133823461147534	8512
FRAT1	4	0	0.6133340965864466	0.5220370794705333	8513
KIAA2026	4	0	0.6133268390435036	0.5326583411181283	8514
ZNF554	4	0	0.6131329378421246	0.5542855928175067	8515
SCNM1	4	0	0.6131219754152109	0.5335723269883903	8516
RP11-278A23.4	2	0	0.612992251791195	0.612992251791195	8517
AC114956.1	2	0	0.6129165173607438	0.6129165173607438	8518
IFT22	4	0	0.6129064143158756	0.6250063278557476	8519
KIF2A	4	0	0.6128289269823789	0.5126813723190844	8520
CACNG8	2	0	0.6127919939206912	0.6127919939206912	8521
C4orf33	4	0	0.6127794256136672	0.6321206485598085	8522
C8orf44	3	0	0.6126986694455745	0.627672221146108	8523
SUGP2	4	0	0.6126269405505058	0.6410300265961058	8524
BTF3L4	4	0	0.6125433840980903	0.5752997982892568	8525
RP11-660L16.2	2	0	0.6125078406144712	0.6125078406144712	8526
TSTD1	4	0	0.612438171093247	0.5072893715326194	8527
AL109955.1	2	0	0.6123802229372144	0.6123802229372144	8528
HAUS7	4	0	0.6123113442928199	0.5931460397696833	8529
PIGU	4	0	0.6123050734898303	0.5092925493564606	8530
CYB5R1	4	0	0.612304769625237	0.681123293416229	8531
SPINK4	4	0	0.6122094884386605	0.5876378023598301	8532
CNIH3	4	0	0.6121063088051166	0.49057279793279535	8533
GADD45GIP1	4	0	0.6120407369055624	0.5854660530400864	8534
SDHD	4	0	0.6120145553201473	0.5958913942567805	8535
EHMT1	4	0	0.6120144458185731	0.5892316166097925	8536
RP11-250B2.3	2	0	0.6119241986109146	0.6119241986109146	8537
NOL8	4	0	0.6118507569070399	0.5333108117915795	8538
DCST1	2	0	0.6117015705053461	0.6117015705053461	8539
FAM168B	4	0	0.6116071610513039	0.6028422242785891	8540
SLC23A1	3	0	0.6114965986394558	0.5955802137107847	8541
NAP1L3	2	0	0.6114351423059927	0.6114351423059927	8542
ATP5SL	2	0	0.6113271823684442	0.6113271823684442	8543
ZNF492	4	0	0.611282374305649	0.6097021139810227	8544
SPACA6P-AS	3	0	0.6110598578173332	0.6735002547603544	8545
HNRNPUL2-BSCL2	2	0	0.610977419988417	0.610977419988417	8546
RTN1	3	0	0.6108738480335536	0.48280371156276214	8547
SEC61A1	4	0	0.6108578873088759	0.5622962869373276	8548
PIN4	4	0	0.6107691519653393	0.6041650025068661	8549
STYXL1	4	0	0.6106792675403712	0.5981635313786936	8550
AMN1	4	0	0.6106756685416881	0.582119382717533	8551
WNT7B	4	0	0.6105476983133302	0.5610064945374815	8552
ZNF121	4	0	0.6105403678483782	0.6186186236299331	8553
TBL3	4	0	0.6104908299674132	0.6615926661139915	8554
FAM184A	3	0	0.6104629076898029	0.5841721545109421	8555
CHD2	4	0	0.6102584634305056	0.5217481719054278	8556
DCBLD1	4	0	0.6102297593800011	0.5620006200935346	8557
LRRC7	3	0	0.6101701197138727	0.5844536754954616	8558
TTYH1	4	0	0.6101232966408461	0.5854109250140691	8559
CTD-2368P22.1	2	0	0.6100346149356299	0.6100346149356299	8560
BCYRN1	2	0	0.6099942690837871	0.6099942690837871	8561
GTF2H2C	4	0	0.6099477954746233	0.5501148113328086	8562
TRUB1	4	0	0.6099422634414378	0.5127158449697056	8563
A2MP1	2	0	0.6099229818312559	0.6099229818312559	8564
DEPDC7	3	0	0.6098076281552318	0.671343464376475	8565
A2ML1-AS1	2	0	0.6097645514058203	0.6097645514058203	8566
RHCE	3	0	0.6097092413033283	0.6479065699510843	8567
IBA57	4	0	0.6096784335268465	0.5888659877800733	8568
RASD1	4	0	0.609610581411704	0.6044130122349022	8569
PRRT3-AS1	3	0	0.6095403484018017	0.6110100778139569	8570
PRRC1	4	0	0.6094281759272384	0.4952162658044896	8571
TMEM51-AS1	3	0	0.6093844965071102	0.5617900891330894	8572
INTU	4	0	0.6091898146109329	0.5807216714600069	8573
SAR1A	4	0	0.6090798809348452	0.6384947767837585	8574
ABTB2	4	0	0.6089816151804481	0.5938233052296202	8575
AC009779.2	2	0	0.6088934186163167	0.6088934186163167	8576
AIG1	4	0	0.6088801466384222	0.6529045300407085	8577
ESD	4	0	0.6088460536729424	0.5605907694202081	8578
MDH1B	3	0	0.6088348618874477	0.7203272329677556	8579
NUP188	4	0	0.6087556328092755	0.6355240256562789	8580
CYP4F29P	2	0	0.6087001497904674	0.6087001497904674	8581
CAGE1	3	0	0.6086875949742412	0.47228172970390886	8582
AC137630.2	2	0	0.6086259839549717	0.6086259839549717	8583
RAB26	4	0	0.6085880771494857	0.6280532034525548	8584
MSANTD3-TMEFF1	2	0	0.6085378196347291	0.6085378196347291	8585
MAFG	4	0	0.6085013912223596	0.580930431089641	8586
C6orf203	3	0	0.6084318847649552	0.5720966824960606	8587
MIPOL1	4	0	0.6083611245335467	0.5922368286189834	8588
TRPT1	4	0	0.6083293235086885	0.500984962784074	8589
PPP1R12B	4	0	0.6083290583287095	0.5263805082287623	8590
WDR49	2	0	0.6083068356214592	0.6083068356214592	8591
BUD31	4	0	0.6081940397194641	0.5715648724316776	8592
LPP-AS2	4	0	0.6080252417486026	0.6246739784273554	8593
AC125611.3	2	0	0.607896934255004	0.607896934255004	8594
PTPRR	2	0	0.6077121994934407	0.6077121994934407	8595
DCTD	4	0	0.6076239925745133	0.5372146156144929	8596
SOCS5	4	0	0.6074387698204892	0.6363905054918612	8597
CGNL1	3	0	0.6074274489455542	0.43392351096167353	8598
RP11-332H18.7	2	0	0.607333515371235	0.607333515371235	8599
BRD2-IT1	2	0	0.6072302781977844	0.6072302781977844	8600
AC007114.2	2	0	0.6070741044537135	0.6070741044537135	8601
HDAC2	4	0	0.607043777594059	0.5848967565714644	8602
MALINC1	2	0	0.6069834463182477	0.6069834463182477	8603
DCDC2B	2	0	0.6069755482195285	0.6069755482195285	8604
CMC2	4	0	0.6069295488107402	0.5419892838417053	8605
RP11-1277A3.1	2	0	0.6068960293802114	0.6068960293802114	8606
TINF2	4	0	0.6068143707577542	0.6221042690927167	8607
NUPL1	2	0	0.606784311812268	0.606784311812268	8608
AC112236.2	2	0	0.6067075296970513	0.6067075296970513	8609
AL627171.2	2	0	0.6066464847682674	0.6066464847682674	8610
RPS12	4	0	0.6065475601714525	0.5294834153480907	8611
TMEM41A	4	0	0.6065207110683857	0.6066316873780156	8612
STXBP3	4	0	0.6065149111373187	0.4955688453924191	8613
GAS6	4	0	0.6064297543801872	0.574410320672391	8614
ZFX	4	0	0.6063668055297236	0.5905286073577969	8615
SERPINB1	4	0	0.6063435124958976	0.5253602967914799	8616
LOXL4	2	0	0.6063047564765388	0.6063047564765388	8617
NUB1	4	0	0.6062885381541195	0.6524830806022563	8618
APOC1	4	0	0.6061497146932562	0.5996564029543763	8619
ERCC6	4	0	0.6061312757101387	0.5478528375650189	8620
PRKCZ	4	0	0.6060471968694141	0.5593351350507018	8621
ASXL2	4	0	0.6060429856011383	0.5842073606839147	8622
PLTP	3	0	0.606012915830032	0.6923812448739287	8623
CHADL	3	0	0.6059078610874319	0.6079102094348844	8624
C4orf47	3	0	0.6058847803249015	0.719340474013447	8625
LARS2	4	0	0.6058553055572531	0.6302702477917191	8626
ID1	4	0	0.6058275901336285	0.6340939151510365	8627
FOCAD	4	0	0.6057877956511054	0.5199523351752953	8628
HECTD4	4	0	0.6057393573804009	0.5009441564326731	8629
AC022916.1	2	0	0.6056545288134991	0.6056545288134991	8630
C6orf226	4	0	0.6056234651706418	0.5718651903347525	8631
AP1S1	4	0	0.6055565876906783	0.62619578643086	8632
ANKRD53	2	0	0.6054733082420694	0.6054733082420694	8633
PDCL	4	0	0.6054604903976419	0.6109361872991702	8634
C12orf60	3	0	0.6054260405470516	0.6866143121776639	8635
RNF224	4	0	0.6053659411341462	0.627721152202307	8636
LMTK3	4	0	0.6053585308669731	0.5969068001799489	8637
PTEN	4	0	0.6052862585667416	0.6248932166045567	8638
AC127024.5	2	0	0.6052802424171605	0.6052802424171605	8639
RSAD1	4	0	0.6052775153157961	0.5723079426448301	8640
RPUSD1	4	0	0.605160362511532	0.5428479935204541	8641
CCDC144NL-AS1	3	0	0.6050360883486189	0.7103636017854044	8642
RORA	3	0	0.6049761117686189	0.5973883158281347	8643
CNPY2	4	0	0.6049469251720725	0.5951377496356993	8644
EOMES	2	0	0.6047748976516776	0.6047748976516776	8645
ASIC3	4	0	0.604729913272089	0.5434463216530494	8646
MELTF-AS1	2	0	0.6046513611789701	0.6046513611789701	8647
DLGAP3	3	0	0.6046106519402543	0.4548277130877483	8648
SHANK1	2	0	0.6044653098875455	0.6044653098875455	8649
NSMCE2	4	0	0.6044544208673894	0.6042240845487454	8650
HSD17B7P2	2	0	0.6043900709166213	0.6043900709166213	8651
FMO4	4	0	0.6043738728210605	0.6122833548549085	8652
PCDHGA7	3	0	0.6043512101108187	0.5712542396916326	8653
SMARCE1	4	0	0.6042949701236698	0.5501373056754363	8654
PAPSS1	4	0	0.6042635972281136	0.5835069639579168	8655
SUMF2	4	0	0.6040510626275444	0.5860858261951194	8656
SIX1	4	0	0.6040297419233607	0.5857889657266975	8657
RP11-332H14.2	2	0	0.6038212428146085	0.6038212428146085	8658
MCM3AP	4	0	0.6037563317506955	0.6199593340834829	8659
ZNHIT3	4	0	0.6036685760460214	0.6093358955882572	8660
RGL2	4	0	0.6036311887545672	0.61599640301889	8661
RPS2P5	2	0	0.6035417843798874	0.6035417843798874	8662
AL354707.1	2	0	0.6034804415622204	0.6034804415622204	8663
FAM132B	2	0	0.6034402263926215	0.6034402263926215	8664
NEK11	4	0	0.6033723104480301	0.594245764266148	8665
AANAT	2	0	0.6032612452829278	0.6032612452829278	8666
CENPH	4	0	0.6031426421198194	0.6031115074395457	8667
E2F6	4	0	0.6031174234495448	0.5710969175620344	8668
CASS4	3	0	0.6030169378451503	0.4768241633900579	8669
AL136985.3	2	0	0.6029701284582388	0.6029701284582388	8670
HGF	2	0	0.6029476562312963	0.6029476562312963	8671
C1orf210	4	0	0.6028577446411154	0.5461481736329041	8672
BIN2	2	0	0.6028038743697853	0.6028038743697853	8673
RP11-722E23.2	2	0	0.6026919232909427	0.6026919232909427	8674
PRELID3B	2	0	0.602672399276411	0.602672399276411	8675
LMOD3	3	0	0.6025940196450861	0.4463212230070523	8676
UVRAG	4	0	0.6023372769062192	0.5776056636238909	8677
COL6A3	3	0	0.6023226786780268	0.4998743849109744	8678
TMEM51	4	0	0.6022629922858658	0.5974597733861529	8679
RP11-1017G21.5	2	0	0.6022495031146886	0.6022495031146886	8680
INAFM1	4	0	0.6021580688497247	0.6404148768138971	8681
AAK1	4	0	0.6021474327929928	0.6248045267919105	8682
RP11-629O1.2	2	0	0.6021226590039299	0.6021226590039299	8683
ETFA	4	0	0.6021177494381132	0.5711167984482014	8684
SLC25A45	4	0	0.6020768427452836	0.477117908633733	8685
KDELR3	4	0	0.6020076329844171	0.5891377990400233	8686
DBF4B	4	0	0.6017476069936172	0.5887593111970532	8687
LINC00467	4	0	0.6017114803809406	0.6674620231305903	8688
AL590714.1	2	0	0.6016051020574236	0.6016051020574236	8689
LIG4	4	0	0.6014574109859849	0.5773730195693885	8690
C15orf65	4	0	0.6012692147967257	0.6103696167912145	8691
PFDN2	4	0	0.6011996352129892	0.5775767972932797	8692
AC019117.2	2	0	0.6011661444728931	0.6011661444728931	8693
BAALC	2	0	0.6011382621809525	0.6011382621809525	8694
STK31	4	0	0.6011267885489779	0.530363987763432	8695
CDK3	4	0	0.6010636729503027	0.5397811526354022	8696
PGM3	4	0	0.6009056695925223	0.568332612859846	8697
YIPF3	4	0	0.6007855537388982	0.5355419414899834	8698
RP11-252A24.2	2	0	0.6007008723952129	0.6007008723952129	8699
PDCD2L	4	0	0.6006933721808045	0.5960899150746686	8700
MARK2	4	0	0.6006722019205777	0.5921953344798706	8701
CEP41	4	0	0.6005821247123481	0.580451964195135	8702
DOCK9-DT	2	0	0.6005699421517231	0.6005699421517231	8703
HERC2P3	2	0	0.6005696853442092	0.6005696853442092	8704
SCHIP1	2	0	0.6005041795785695	0.6005041795785695	8705
C17orf51	2	0	0.6004304201399361	0.6004304201399361	8706
FBXL5	4	0	0.6003889185292033	0.5447613477300801	8707
CDH2	2	0	0.6003601514676058	0.6003601514676058	8708
CDR2L	4	0	0.6003178228282249	0.5563476395185418	8709
ALDH2	3	0	0.6002604873283768	0.6265839441847193	8710
ECI2	4	0	0.6001341969879259	0.5510667267281928	8711
LY6G6C	2	0	0.600084425233974	0.600084425233974	8712
ITM2B	4	0	0.6000832182889386	0.5620299906132126	8713
RYK	4	0	0.6000130679008937	0.6047064536534321	8714
FAM184B	3	0	0.5999891463613176	0.696605882089892	8715
RHOQP1	2	0	0.59997459537538	0.59997459537538	8716
MAPK6	4	0	0.5999635408894586	0.6097858033946367	8717
KRT8P12	2	0	0.5999560877684902	0.5999560877684902	8718
STOX1	4	0	0.599951341408199	0.5606019170144912	8719
FGF2	2	0	0.599921853170639	0.599921853170639	8720
ISCA1	4	0	0.5997990477821717	0.5440802013113804	8721
CTAGE4	3	0	0.5997959183673469	0.6062399188431452	8722
CHRNA3	2	0	0.5997199736279227	0.5997199736279227	8723
KNL1	2	0	0.5996366869780073	0.5996366869780073	8724
RP11-121C2.2	2	0	0.5994885314861277	0.5994885314861277	8725
WWC1	4	0	0.5994384534081718	0.6017773063082782	8726
WDR45	4	0	0.5994054587157487	0.5960586326125767	8727
ARHGAP6	3	0	0.5993847522330529	0.5746346817646385	8728
HN1	2	0	0.5992741352128117	0.5992741352128117	8729
ZSWIM9	2	0	0.5991591091952285	0.5991591091952285	8730
CCAR2	4	0	0.599144174774539	0.49081494552076577	8731
CTB-171A8.1	2	0	0.5991341702538471	0.5991341702538471	8732
BPIFB2	2	0	0.5991316896627619	0.5991316896627619	8733
SOX15	2	0	0.5991195940832719	0.5991195940832719	8734
C19orf18	2	0	0.5989793241277918	0.5989793241277918	8735
SAP30L	4	0	0.5989421984278682	0.621400512591914	8736
CCDC191	2	0	0.5989171398187585	0.5989171398187585	8737
MAPKAP1	4	0	0.5988946270427637	0.6367872331129386	8738
KRAS	4	0	0.598721895444019	0.581735754175625	8739
RPGR	4	0	0.5987070768805058	0.5982259264674032	8740
EPGN	2	0	0.5986970865163239	0.5986970865163239	8741
PTTG1	4	0	0.5986924692158136	0.6123692531124065	8742
APOBEC2	2	0	0.5986704268477917	0.5986704268477917	8743
ATP2A1-AS1	3	0	0.5986068165074223	0.6435290180116957	8744
RN7SL737P	2	0	0.5985962734673203	0.5985962734673203	8745
ARPC1A	4	0	0.5985923072572463	0.6476617329578194	8746
IRAK1BP1	3	0	0.5985781733326098	0.5388623704396212	8747
CNN3	2	0	0.5985726797770017	0.5985726797770017	8748
NUP205	4	0	0.598494070807154	0.5833451056038188	8749
SZT2	4	0	0.5984479074958848	0.5011813304094337	8750
AC073389.1	2	0	0.5981567088672194	0.5981567088672194	8751
RP11-273G15.2	2	0	0.5980702885653724	0.5980702885653724	8752
CTSK	4	0	0.5980300498122948	0.6338452497180733	8753
SMIM19	4	0	0.5978908984645644	0.5208420969614602	8754
FOXP2	4	0	0.5978493930653547	0.5876851502725402	8755
SLC48A1	4	0	0.597837041023701	0.6014949445258584	8756
SLC12A2	4	0	0.5978315812244572	0.5480227875873436	8757
ALOX12	3	0	0.597818418624844	0.46728453414232024	8758
METTL12	2	0	0.5976806266037048	0.5976806266037048	8759
C7orf73	2	0	0.5976173974278196	0.5976173974278196	8760
HEATR5B	4	0	0.5975754356600425	0.5058660161908131	8761
AMPD3	3	0	0.5974842598283732	0.6148219137212944	8762
PXMP2	4	0	0.5974482376365952	0.5905626613306629	8763
EIF4A2	4	0	0.5974065218171466	0.5019732326977411	8764
PLD5	3	0	0.5970586639170782	0.5176780574350165	8765
ARID4A	4	0	0.5968715894003762	0.5364930787860742	8766
GLIDR	4	0	0.5968153947420396	0.6347687915392298	8767
TGOLN2	4	0	0.5967684737246232	0.6124201283341069	8768
POU3F1	2	0	0.5966852805382317	0.5966852805382317	8769
MT1A	2	0	0.5965932063492195	0.5965932063492195	8770
SMG6	4	0	0.5964766410123123	0.5947760733667816	8771
LRRC16A	2	0	0.5964733295564251	0.5964733295564251	8772
GUSBP9	2	0	0.596449190624695	0.596449190624695	8773
CASP10	2	0	0.5964405251174765	0.5964405251174765	8774
TTC12	4	0	0.5964311855422775	0.5305749649756126	8775
RP11-21L23.2	2	0	0.596370094904275	0.596370094904275	8776
